key,country_key,date_key,education_key,health_key,quality_of_life_key,event_key,avg_births,avg_deaths,HDI
1041,3,65,53,53,53,804,26023587.000000004,9234633.0,0.579
1042,3,65,53,53,53,805,26023587.000000004,9234633.0,0.579
1043,3,65,53,53,53,806,26023587.000000004,9234633.0,0.579
1044,3,65,53,53,53,811,26023587.000000004,9234633.0,0.579
1045,3,65,53,53,53,818,26023587.000000004,9234633.0,0.579
1046,3,65,53,53,53,820,26023587.000000004,9234633.0,0.579
1047,3,65,53,53,53,2284,26023587.000000004,9234633.0,0.579
1048,3,65,53,53,53,2285,26023587.000000004,9234633.0,0.579
1049,4,65,69,69,69,1465,17521076.0,9487120.0,0.699
1050,4,65,69,69,69,1469,17521076.0,9487120.0,0.699
1051,4,65,69,69,69,1477,17521076.0,9487120.0,0.699
1052,4,65,69,69,69,1490,17521076.0,9487120.0,0.699
1053,4,65,69,69,69,1495,17521076.0,9487120.0,0.699
1054,4,65,69,69,69,1498,17521076.0,9487120.0,0.699
1055,4,65,69,69,69,1499,17521076.0,9487120.0,0.699
1056,4,65,69,69,69,1500,17521076.0,9487120.0,0.699
1057,4,65,69,69,69,1521,17521076.0,9487120.0,0.699
1058,6,65,99,101,101,1985,3120453.0,847310.0,0.557
1059,1,66,21,21,21,182,4073883.0,2491627.9999999995,0.916
1060,1,66,21,21,21,194,4073883.0,2491627.9999999995,0.916
1061,1,66,21,21,21,197,4073883.0,2491627.9999999995,0.916
1062,2,66,37,37,37,517,2286867.0,600498.0,0.748
1063,2,66,37,37,37,522,2286867.0,600498.0,0.748
1064,2,66,37,37,37,527,2286867.0,600498.0,0.748
1065,3,66,53,53,53,821,26023587.000000004,9234633.0,0.579
1066,3,66,53,53,53,822,26023587.000000004,9234633.0,0.579
1067,3,66,53,53,53,826,26023587.000000004,9234633.0,0.579
1068,4,66,69,69,69,1469,17521076.0,9487120.0,0.699
1069,4,66,69,69,69,1477,17521076.0,9487120.0,0.699
1070,4,66,69,69,69,1478,17521076.0,9487120.0,0.699
1071,4,66,69,69,69,1491,17521076.0,9487120.0,0.699
1072,4,66,69,69,69,1501,17521076.0,9487120.0,0.699
1073,6,66,99,101,101,1986,3120453.0,847310.0,0.557
1074,6,66,99,101,101,1988,3120453.0,847310.0,0.557
1075,6,66,99,101,101,1992,3120453.0,847310.0,0.557
1076,6,66,99,101,101,1995,3120453.0,847310.0,0.557
1077,6,66,99,101,101,1997,3120453.0,847310.0,0.557
1078,7,66,115,117,117,2116,3001192.9999999995,1182792.0,0.727
1079,2,67,37,37,37,517,2286867.0,600498.0,0.748
1080,3,67,53,53,53,810,26023587.000000004,9234633.0,0.579
1081,3,67,53,53,53,812,26023587.000000004,9234633.0,0.579
1082,3,67,53,53,53,823,26023587.000000004,9234633.0,0.579
1083,3,67,53,53,53,830,26023587.000000004,9234633.0,0.579
1084,3,67,53,53,53,2286,26023587.000000004,9234633.0,0.579
1085,3,67,53,53,53,2287,26023587.000000004,9234633.0,0.579
1086,3,67,53,53,53,2288,26023587.000000004,9234633.0,0.579
1087,4,67,69,69,69,1469,17521076.0,9487120.0,0.699
1088,4,67,69,69,69,1479,17521076.0,9487120.0,0.699
1089,4,67,69,69,69,1485,17521076.0,9487120.0,0.699
1090,4,67,69,69,69,1492,17521076.0,9487120.0,0.699
1091,4,67,69,69,69,1493,17521076.0,9487120.0,0.699
1092,4,67,69,69,69,1504,17521076.0,9487120.0,0.699
1093,4,67,69,69,69,1505,17521076.0,9487120.0,0.699
1094,4,67,69,69,69,1515,17521076.0,9487120.0,0.699
1095,4,67,69,69,69,1516,17521076.0,9487120.0,0.699
1096,4,67,69,69,69,1519,17521076.0,9487120.0,0.699
1097,4,67,69,69,69,1522,17521076.0,9487120.0,0.699
1098,2,68,37,37,37,515,2286867.0,600498.0,0.748
1099,3,68,53,53,53,802,26023587.000000004,9234633.0,0.579
1100,3,68,53,53,53,809,26023587.000000004,9234633.0,0.579
1101,3,68,53,53,53,824,26023587.000000004,9234633.0,0.579
1102,3,68,53,53,53,833,26023587.000000004,9234633.0,0.579
1103,4,68,69,69,69,1469,17521076.0,9487120.0,0.699
1104,4,68,69,69,69,1473,17521076.0,9487120.0,0.699
1105,4,68,69,69,69,1474,17521076.0,9487120.0,0.699
1106,4,68,69,69,69,1475,17521076.0,9487120.0,0.699
1107,4,68,69,69,69,1480,17521076.0,9487120.0,0.699
1108,4,68,69,69,69,1481,17521076.0,9487120.0,0.699
1109,4,68,69,69,69,1482,17521076.0,9487120.0,0.699
1110,4,68,69,69,69,1489,17521076.0,9487120.0,0.699
1111,4,68,69,69,69,1502,17521076.0,9487120.0,0.699
1112,4,68,69,69,69,1503,17521076.0,9487120.0,0.699
1113,4,68,69,69,69,1506,17521076.0,9487120.0,0.699
1114,4,68,69,69,69,1513,17521076.0,9487120.0,0.699
1115,4,68,69,69,69,1520,17521076.0,9487120.0,0.699
1116,4,68,69,69,69,2477,17521076.0,9487120.0,0.699
1117,1,69,21,21,21,181,4073883.0,2491627.9999999995,0.916
1118,1,69,21,21,21,185,4073883.0,2491627.9999999995,0.916
1119,1,69,21,21,21,198,4073883.0,2491627.9999999995,0.916
1120,2,69,37,37,37,513,2286867.0,600498.0,0.748
1121,2,69,37,37,37,516,2286867.0,600498.0,0.748
1122,2,69,37,37,37,518,2286867.0,600498.0,0.748
1123,2,69,37,37,37,520,2286867.0,600498.0,0.748
1124,2,69,37,37,37,521,2286867.0,600498.0,0.748
1125,2,69,37,37,37,524,2286867.0,600498.0,0.748
1126,3,69,53,53,53,803,26023587.000000004,9234633.0,0.579
1127,3,69,53,53,53,813,26023587.000000004,9234633.0,0.579
1128,3,69,53,53,53,814,26023587.000000004,9234633.0,0.579
1129,3,69,53,53,53,825,26023587.000000004,9234633.0,0.579
1130,3,69,53,53,53,831,26023587.000000004,9234633.0,0.579
1131,3,69,53,53,53,2289,26023587.000000004,9234633.0,0.579
1132,4,69,69,69,69,1466,17521076.0,9487120.0,0.699
1133,4,69,69,69,69,1483,17521076.0,9487120.0,0.699
1134,4,69,69,69,69,1487,17521076.0,9487120.0,0.699
1135,7,69,115,117,117,2119,3001192.9999999995,1182792.0,0.727
1136,2,70,37,37,37,525,2286867.0,600498.0,0.748
1137,3,70,53,53,53,807,26023587.000000004,9234633.0,0.579
1138,3,70,53,53,53,827,26023587.000000004,9234633.0,0.579
1139,3,70,53,53,53,828,26023587.000000004,9234633.0,0.579
1140,3,70,53,53,53,835,26023587.000000004,9234633.0,0.579
1141,4,70,69,69,69,1476,17521076.0,9487120.0,0.699
1142,4,70,69,69,69,1486,17521076.0,9487120.0,0.699
1143,4,70,69,69,69,1507,17521076.0,9487120.0,0.699
1144,4,70,69,69,69,1517,17521076.0,9487120.0,0.699
1145,5,70,85,85,85,2506,1229899.0,281577.0,0.469
1146,6,70,99,101,101,1987,3120453.0,847310.0,0.557
1147,7,70,115,117,117,2118,3001192.9999999995,1182792.0,0.727
1148,2,71,37,37,37,526,2286867.0,600498.0,0.748
1149,3,71,53,53,53,807,26023587.000000004,9234633.0,0.579
1150,3,71,53,53,53,815,26023587.000000004,9234633.0,0.579
1151,3,71,53,53,53,834,26023587.000000004,9234633.0,0.579
1152,3,71,53,53,53,2290,26023587.000000004,9234633.0,0.579
1153,3,71,53,53,53,2291,26023587.000000004,9234633.0,0.579
1154,4,71,69,69,69,1494,17521076.0,9487120.0,0.699
1155,4,71,69,69,69,1508,17521076.0,9487120.0,0.699
1156,4,71,69,69,69,1523,17521076.0,9487120.0,0.699
1157,6,71,99,101,101,2572,3120453.0,847310.0,0.557
1158,1,72,22,22,22,188,4030096.0,2518582.0000000005,0.919
1159,1,73,22,22,22,188,4030096.0,2518582.0000000005,0.919
1160,1,73,22,22,22,200,4030096.0,2518582.0000000005,0.919
1161,1,73,22,22,22,227,4030096.0,2518582.0000000005,0.919
1162,1,73,22,22,22,228,4030096.0,2518582.0000000005,0.919
1163,3,73,54,54,54,838,25592379.0,9232758.0,0.588
1164,3,73,54,54,54,841,25592379.0,9232758.0,0.588
1165,3,73,54,54,54,845,25592379.0,9232758.0,0.588
1166,3,73,54,54,54,2294,25592379.0,9232758.0,0.588
1167,3,73,54,54,54,2295,25592379.0,9232758.0,0.588
1168,3,73,54,54,54,2296,25592379.0,9232758.0,0.588
1169,4,73,70,70,70,1533,17583087.0,9572810.0,0.707
1170,6,73,100,102,102,1999,3089386.0,848036.0,0.566
1171,7,73,116,118,118,2120,2986370.9999999995,1199050.0,0.731
1172,1,74,22,22,22,200,4030096.0,2518582.0000000005,0.919
1173,2,74,38,38,38,532,2286702.0,620690.0,0.755
1174,3,74,54,54,54,2297,25592379.0,9232758.0,0.588
1175,3,74,54,54,54,2298,25592379.0,9232758.0,0.588
1176,3,74,54,54,54,2299,25592379.0,9232758.0,0.588
1177,4,74,70,70,70,1527,17583087.0,9572810.0,0.707
1178,6,74,100,102,102,1999,3089386.0,848036.0,0.566
1179,7,74,116,118,118,2127,2986370.9999999995,1199050.0,0.731
1180,1,75,22,22,22,208,4030096.0,2518582.0000000005,0.919
1181,3,75,54,54,54,885,25592379.0,9232758.0,0.588
1182,4,75,70,70,70,1528,17583087.0,9572810.0,0.707
1183,4,75,70,70,70,1529,17583087.0,9572810.0,0.707
1184,4,75,70,70,70,1537,17583087.0,9572810.0,0.707
1185,7,75,116,118,118,2121,2986370.9999999995,1199050.0,0.731
1186,7,75,116,118,118,2126,2986370.9999999995,1199050.0,0.731
1187,0,76,6,6,6,21,381803.00000000006,249808.0,0.903
1188,1,76,22,22,22,201,4030096.0,2518582.0000000005,0.919
1189,1,76,22,22,22,202,4030096.0,2518582.0000000005,0.919
1190,1,76,22,22,22,207,4030096.0,2518582.0000000005,0.919
1191,1,76,22,22,22,222,4030096.0,2518582.0000000005,0.919
1192,1,76,22,22,22,231,4030096.0,2518582.0000000005,0.919
1193,3,76,54,54,54,839,25592379.0,9232758.0,0.588
1194,3,76,54,54,54,847,25592379.0,9232758.0,0.588
1195,3,76,54,54,54,2300,25592379.0,9232758.0,0.588
1196,3,76,54,54,54,2301,25592379.0,9232758.0,0.588
1197,4,76,70,70,70,1526,17583087.0,9572810.0,0.707
1198,4,76,70,70,70,1540,17583087.0,9572810.0,0.707
1199,6,76,100,102,102,2001,3089386.0,848036.0,0.566
1200,6,76,100,102,102,2002,3089386.0,848036.0,0.566
1201,7,76,116,118,118,2122,2986370.9999999995,1199050.0,0.731
1202,0,77,6,6,6,21,381803.00000000006,249808.0,0.903
1203,0,77,6,6,6,24,381803.00000000006,249808.0,0.903
1204,1,77,22,22,22,199,4030096.0,2518582.0000000005,0.919
1205,1,77,22,22,22,203,4030096.0,2518582.0000000005,0.919
1206,1,77,22,22,22,204,4030096.0,2518582.0000000005,0.919
1207,1,77,22,22,22,205,4030096.0,2518582.0000000005,0.919
1208,1,77,22,22,22,222,4030096.0,2518582.0000000005,0.919
1209,1,77,22,22,22,230,4030096.0,2518582.0000000005,0.919
1210,1,77,22,22,22,234,4030096.0,2518582.0000000005,0.919
1211,2,77,38,38,38,533,2286702.0,620690.0,0.755
1212,2,77,38,38,38,534,2286702.0,620690.0,0.755
1213,3,77,54,54,54,837,25592379.0,9232758.0,0.588
1214,3,77,54,54,54,840,25592379.0,9232758.0,0.588
1215,3,77,54,54,54,842,25592379.0,9232758.0,0.588
1216,3,77,54,54,54,2302,25592379.0,9232758.0,0.588
1217,3,77,54,54,54,2303,25592379.0,9232758.0,0.588
1218,3,77,54,54,54,2304,25592379.0,9232758.0,0.588
1219,3,77,54,54,54,2305,25592379.0,9232758.0,0.588
1220,4,77,70,70,70,1530,17583087.0,9572810.0,0.707
1221,4,77,70,70,70,1538,17583087.0,9572810.0,0.707
1222,4,77,70,70,70,1541,17583087.0,9572810.0,0.707
1223,7,77,116,118,118,2123,2986370.9999999995,1199050.0,0.731
1224,1,78,22,22,22,199,4030096.0,2518582.0000000005,0.919
1225,1,78,22,22,22,230,4030096.0,2518582.0000000005,0.919
1226,1,78,22,22,22,234,4030096.0,2518582.0000000005,0.919
1227,2,78,38,38,38,529,2286702.0,620690.0,0.755
1228,2,78,38,38,38,530,2286702.0,620690.0,0.755
1229,3,78,54,54,54,854,25592379.0,9232758.0,0.588
1230,3,78,54,54,54,2306,25592379.0,9232758.0,0.588
1231,3,78,54,54,54,2307,25592379.0,9232758.0,0.588
1232,3,78,54,54,54,2308,25592379.0,9232758.0,0.588
1233,3,78,54,54,54,2309,25592379.0,9232758.0,0.588
1234,4,78,70,70,70,1525,17583087.0,9572810.0,0.707
1235,4,78,70,70,70,1532,17583087.0,9572810.0,0.707
1236,4,78,70,70,70,1542,17583087.0,9572810.0,0.707
1237,4,78,70,70,70,1550,17583087.0,9572810.0,0.707
1238,1,79,22,22,22,206,4030096.0,2518582.0000000005,0.919
1239,2,79,38,38,38,530,2286702.0,620690.0,0.755
1240,2,79,38,38,38,531,2286702.0,620690.0,0.755
1241,2,79,38,38,38,539,2286702.0,620690.0,0.755
1242,3,79,54,54,54,843,25592379.0,9232758.0,0.588
1243,3,79,54,54,54,844,25592379.0,9232758.0,0.588
1244,3,79,54,54,54,852,25592379.0,9232758.0,0.588
1245,3,79,54,54,54,854,25592379.0,9232758.0,0.588
1246,3,79,54,54,54,2310,25592379.0,9232758.0,0.588
1247,4,79,70,70,70,1524,17583087.0,9572810.0,0.707
1248,4,79,70,70,70,1531,17583087.0,9572810.0,0.707
1249,4,79,70,70,70,1534,17583087.0,9572810.0,0.707
1250,4,79,70,70,70,1536,17583087.0,9572810.0,0.707
1251,4,79,70,70,70,1539,17583087.0,9572810.0,0.707
1252,6,79,100,102,102,1998,3089386.0,848036.0,0.566
1253,6,79,100,102,102,2000,3089386.0,848036.0,0.566
1254,6,79,100,102,102,2003,3089386.0,848036.0,0.566
1255,7,79,116,118,118,2124,2986370.9999999995,1199050.0,0.731
1256,7,79,116,118,118,2125,2986370.9999999995,1199050.0,0.731
1257,7,79,116,118,118,2128,2986370.9999999995,1199050.0,0.731
1258,0,80,6,6,6,22,381803.00000000006,249808.0,0.903
1259,0,80,6,6,6,23,381803.00000000006,249808.0,0.903
1260,0,80,6,6,6,25,381803.00000000006,249808.0,0.903
1261,1,80,22,22,22,223,4030096.0,2518582.0000000005,0.919
1262,1,80,22,22,22,229,4030096.0,2518582.0000000005,0.919
1263,1,80,22,22,22,232,4030096.0,2518582.0000000005,0.919
1264,2,80,38,38,38,540,2286702.0,620690.0,0.755
1265,3,80,54,54,54,848,25592379.0,9232758.0,0.588
1266,3,80,54,54,54,850,25592379.0,9232758.0,0.588
1267,3,80,54,54,54,851,25592379.0,9232758.0,0.588
1268,3,80,54,54,54,852,25592379.0,9232758.0,0.588
1269,3,80,54,54,54,2311,25592379.0,9232758.0,0.588
1270,3,80,54,54,54,2312,25592379.0,9232758.0,0.588
1271,4,80,70,70,70,1535,17583087.0,9572810.0,0.707
1272,4,80,70,70,70,1544,17583087.0,9572810.0,0.707
1273,4,80,70,70,70,1548,17583087.0,9572810.0,0.707
1274,4,80,70,70,70,1549,17583087.0,9572810.0,0.707
1275,4,80,70,70,70,1551,17583087.0,9572810.0,0.707
1276,4,80,70,70,70,1566,17583087.0,9572810.0,0.707
1277,4,80,70,70,70,1567,17583087.0,9572810.0,0.707
1278,5,80,86,86,86,2507,1242641.0,281895.99999999994,0.474
1279,1,81,22,22,22,223,4030096.0,2518582.0000000005,0.919
1280,1,81,22,22,22,224,4030096.0,2518582.0000000005,0.919
1281,1,81,22,22,22,233,4030096.0,2518582.0000000005,0.919
1282,1,81,22,22,22,235,4030096.0,2518582.0000000005,0.919
1283,2,81,38,38,38,536,2286702.0,620690.0,0.755
1284,2,81,38,38,38,540,2286702.0,620690.0,0.755
1285,3,81,54,54,54,846,25592379.0,9232758.0,0.588
1286,3,81,54,54,54,848,25592379.0,9232758.0,0.588
1287,3,81,54,54,54,849,25592379.0,9232758.0,0.588
1288,3,81,54,54,54,850,25592379.0,9232758.0,0.588
1289,3,81,54,54,54,851,25592379.0,9232758.0,0.588
1290,3,81,54,54,54,853,25592379.0,9232758.0,0.588
1291,3,81,54,54,54,880,25592379.0,9232758.0,0.588
1292,3,81,54,54,54,2313,25592379.0,9232758.0,0.588
1293,4,81,70,70,70,1543,17583087.0,9572810.0,0.707
1294,4,81,70,70,70,1545,17583087.0,9572810.0,0.707
1295,4,81,70,70,70,1546,17583087.0,9572810.0,0.707
1296,4,81,70,70,70,1549,17583087.0,9572810.0,0.707
1297,4,81,70,70,70,1556,17583087.0,9572810.0,0.707
1298,4,81,70,70,70,1558,17583087.0,9572810.0,0.707
1299,4,81,70,70,70,1569,17583087.0,9572810.0,0.707
1300,1,82,22,22,22,225,4030096.0,2518582.0000000005,0.919
1301,2,82,38,38,38,535,2286702.0,620690.0,0.755
1302,2,82,38,38,38,538,2286702.0,620690.0,0.755
1303,3,82,54,54,54,849,25592379.0,9232758.0,0.588
1304,3,82,54,54,54,851,25592379.0,9232758.0,0.588
1305,3,82,54,54,54,881,25592379.0,9232758.0,0.588
1306,3,82,54,54,54,2314,25592379.0,9232758.0,0.588
1307,4,82,70,70,70,1545,17583087.0,9572810.0,0.707
1308,4,82,70,70,70,1552,17583087.0,9572810.0,0.707
1309,4,82,70,70,70,1553,17583087.0,9572810.0,0.707
1310,4,82,70,70,70,1557,17583087.0,9572810.0,0.707
1311,4,82,70,70,70,1559,17583087.0,9572810.0,0.707
1312,4,82,70,70,70,1560,17583087.0,9572810.0,0.707
1313,4,82,70,70,70,1561,17583087.0,9572810.0,0.707
1314,4,82,70,70,70,1562,17583087.0,9572810.0,0.707
1315,4,82,70,70,70,1568,17583087.0,9572810.0,0.707
1316,5,82,86,86,86,2508,1242641.0,281895.99999999994,0.474
1317,2,83,38,38,38,535,2286702.0,620690.0,0.755
1318,3,83,54,54,54,882,25592379.0,9232758.0,0.588
1319,3,83,54,54,54,883,25592379.0,9232758.0,0.588
1320,4,83,70,70,70,1547,17583087.0,9572810.0,0.707
1321,4,83,70,70,70,1554,17583087.0,9572810.0,0.707
1322,4,83,70,70,70,1555,17583087.0,9572810.0,0.707
1323,4,83,70,70,70,1563,17583087.0,9572810.0,0.707
1324,4,83,70,70,70,1564,17583087.0,9572810.0,0.707
1325,4,83,70,70,70,1565,17583087.0,9572810.0,0.707
1326,4,83,70,70,70,1570,17583087.0,9572810.0,0.707
1327,1,85,23,23,23,216,3986281.0,2552880.0,0.92
1328,1,85,23,23,23,240,3986281.0,2552880.0,0.92
1329,3,85,55,55,55,865,25196622.000000004,9247269.0,0.597
1330,3,85,55,55,55,2315,25196622.000000004,9247269.0,0.597
1331,3,85,55,55,55,2316,25196622.000000004,9247269.0,0.597
1332,5,85,87,87,87,2509,1255713.0,282818.0,0.486
1333,7,85,117,119,119,2135,2977509.0,1216729.0,0.735
1334,0,86,7,7,7,29,383469.0,254288.0,0.906
1335,1,86,23,23,23,217,3986281.0,2552880.0,0.92
1336,3,86,55,55,55,863,25196622.000000004,9247269.0,0.597
1337,3,86,55,55,55,2317,25196622.000000004,9247269.0,0.597
1338,3,86,55,55,55,2318,25196622.000000004,9247269.0,0.597
1339,3,86,55,55,55,2319,25196622.000000004,9247269.0,0.597
1340,4,86,71,71,71,1597,17613414.0,9648988.000000002,0.716
1341,4,86,71,71,71,1599,17613414.0,9648988.000000002,0.716
1342,4,86,71,71,71,1600,17613414.0,9648988.000000002,0.716
1343,4,86,71,71,71,1606,17613414.0,9648988.000000002,0.716
1344,5,86,87,87,87,2510,1255713.0,282818.0,0.486
1345,7,86,117,119,119,2130,2977509.0,1216729.0,0.735
1346,0,87,7,7,7,28,383469.0,254288.0,0.906
1347,1,87,23,23,23,209,3986281.0,2552880.0,0.92
1348,2,87,39,39,39,541,2284947.0,641077.0,0.759
1349,3,87,55,55,55,2320,25196622.000000004,9247269.0,0.597
1350,3,87,55,55,55,2321,25196622.000000004,9247269.0,0.597
1351,3,87,55,55,55,2322,25196622.000000004,9247269.0,0.597
1352,3,87,55,55,55,2323,25196622.000000004,9247269.0,0.597
1353,3,87,55,55,55,2324,25196622.000000004,9247269.0,0.597
1354,4,87,71,71,71,1584,17613414.0,9648988.000000002,0.716
1355,6,87,101,103,103,2009,3062169.0000000005,850464.0,0.575
1356,7,87,117,119,119,2130,2977509.0,1216729.0,0.735
1357,7,87,117,119,119,2134,2977509.0,1216729.0,0.735
1358,1,88,23,23,23,218,3986281.0,2552880.0,0.92
1359,1,88,23,23,23,219,3986281.0,2552880.0,0.92
1360,1,88,23,23,23,242,3986281.0,2552880.0,0.92
1361,2,88,39,39,39,544,2284947.0,641077.0,0.759
1362,3,88,55,55,55,890,25196622.000000004,9247269.0,0.597
1363,3,88,55,55,55,2325,25196622.000000004,9247269.0,0.597
1364,4,88,71,71,71,1573,17613414.0,9648988.000000002,0.716
1365,4,88,71,71,71,1577,17613414.0,9648988.000000002,0.716
1366,4,88,71,71,71,1578,17613414.0,9648988.000000002,0.716
1367,4,88,71,71,71,1607,17613414.0,9648988.000000002,0.716
1368,4,88,71,71,71,1608,17613414.0,9648988.000000002,0.716
1369,5,88,87,87,87,2511,1255713.0,282818.0,0.486
1370,6,88,101,103,103,2006,3062169.0000000005,850464.0,0.575
1371,1,89,23,23,23,211,3986281.0,2552880.0,0.92
1372,3,89,55,55,55,891,25196622.000000004,9247269.0,0.597
1373,3,89,55,55,55,2326,25196622.000000004,9247269.0,0.597
1374,3,89,55,55,55,2327,25196622.000000004,9247269.0,0.597
1375,3,89,55,55,55,2328,25196622.000000004,9247269.0,0.597
1376,3,89,55,55,55,2329,25196622.000000004,9247269.0,0.597
1377,4,89,71,71,71,1573,17613414.0,9648988.000000002,0.716
1378,4,89,71,71,71,1585,17613414.0,9648988.000000002,0.716
1379,4,89,71,71,71,1589,17613414.0,9648988.000000002,0.716
1380,4,89,71,71,71,1601,17613414.0,9648988.000000002,0.716
1381,4,89,71,71,71,1609,17613414.0,9648988.000000002,0.716
1382,4,89,71,71,71,2478,17613414.0,9648988.000000002,0.716
1383,7,89,117,119,119,2131,2977509.0,1216729.0,0.735
1384,1,90,23,23,23,210,3986281.0,2552880.0,0.92
1385,1,90,23,23,23,212,3986281.0,2552880.0,0.92
1386,1,90,23,23,23,213,3986281.0,2552880.0,0.92
1387,1,90,23,23,23,241,3986281.0,2552880.0,0.92
1388,1,90,23,23,23,243,3986281.0,2552880.0,0.92
1389,1,90,23,23,23,244,3986281.0,2552880.0,0.92
1390,1,90,23,23,23,245,3986281.0,2552880.0,0.92
1391,1,90,23,23,23,246,3986281.0,2552880.0,0.92
1392,2,90,39,39,39,543,2284947.0,641077.0,0.759
1393,2,90,39,39,39,545,2284947.0,641077.0,0.759
1394,3,90,55,55,55,858,25196622.000000004,9247269.0,0.597
1395,3,90,55,55,55,2330,25196622.000000004,9247269.0,0.597
1396,3,90,55,55,55,2331,25196622.000000004,9247269.0,0.597
1397,4,90,71,71,71,1572,17613414.0,9648988.000000002,0.716
1398,4,90,71,71,71,1579,17613414.0,9648988.000000002,0.716
1399,4,90,71,71,71,1580,17613414.0,9648988.000000002,0.716
1400,6,90,101,103,103,2005,3062169.0000000005,850464.0,0.575
1401,7,90,117,119,119,2132,2977509.0,1216729.0,0.735
1402,1,91,23,23,23,214,3986281.0,2552880.0,0.92
1403,1,91,23,23,23,241,3986281.0,2552880.0,0.92
1404,1,91,23,23,23,245,3986281.0,2552880.0,0.92
1405,1,91,23,23,23,246,3986281.0,2552880.0,0.92
1406,3,91,55,55,55,858,25196622.000000004,9247269.0,0.597
1407,3,91,55,55,55,886,25196622.000000004,9247269.0,0.597
1408,3,91,55,55,55,889,25196622.000000004,9247269.0,0.597
1409,3,91,55,55,55,893,25196622.000000004,9247269.0,0.597
1410,3,91,55,55,55,2332,25196622.000000004,9247269.0,0.597
1411,4,91,71,71,71,1572,17613414.0,9648988.000000002,0.716
1412,4,91,71,71,71,1574,17613414.0,9648988.000000002,0.716
1413,4,91,71,71,71,1575,17613414.0,9648988.000000002,0.716
1414,4,91,71,71,71,1582,17613414.0,9648988.000000002,0.716
1415,4,91,71,71,71,1586,17613414.0,9648988.000000002,0.716
1416,4,91,71,71,71,1587,17613414.0,9648988.000000002,0.716
1417,4,91,71,71,71,1590,17613414.0,9648988.000000002,0.716
1418,6,91,101,103,103,2005,3062169.0000000005,850464.0,0.575
1419,7,91,117,119,119,2133,2977509.0,1216729.0,0.735
1420,0,92,7,7,7,27,383469.0,254288.0,0.906
1421,1,92,23,23,23,237,3986281.0,2552880.0,0.92
1422,1,92,23,23,23,247,3986281.0,2552880.0,0.92
1423,2,92,39,39,39,542,2284947.0,641077.0,0.759
1424,3,92,55,55,55,859,25196622.000000004,9247269.0,0.597
1425,3,92,55,55,55,862,25196622.000000004,9247269.0,0.597
1426,3,92,55,55,55,864,25196622.000000004,9247269.0,0.597
1427,3,92,55,55,55,867,25196622.000000004,9247269.0,0.597
1428,3,92,55,55,55,887,25196622.000000004,9247269.0,0.597
1429,3,92,55,55,55,888,25196622.000000004,9247269.0,0.597
1430,3,92,55,55,55,2333,25196622.000000004,9247269.0,0.597
1431,3,92,55,55,55,2334,25196622.000000004,9247269.0,0.597
1432,4,92,71,71,71,1571,17613414.0,9648988.000000002,0.716
1433,4,92,71,71,71,1576,17613414.0,9648988.000000002,0.716
1434,4,92,71,71,71,1590,17613414.0,9648988.000000002,0.716
1435,4,92,71,71,71,1591,17613414.0,9648988.000000002,0.716
1436,4,92,71,71,71,1592,17613414.0,9648988.000000002,0.716
1437,4,92,71,71,71,1594,17613414.0,9648988.000000002,0.716
1438,4,92,71,71,71,1595,17613414.0,9648988.000000002,0.716
1439,4,92,71,71,71,1598,17613414.0,9648988.000000002,0.716
1440,4,92,71,71,71,1602,17613414.0,9648988.000000002,0.716
1441,6,92,101,103,103,2573,3062169.0000000005,850464.0,0.575
1442,1,93,23,23,23,215,3986281.0,2552880.0,0.92
1443,2,93,39,39,39,546,2284947.0,641077.0,0.759
1444,3,93,55,55,55,860,25196622.000000004,9247269.0,0.597
1445,3,93,55,55,55,861,25196622.000000004,9247269.0,0.597
1446,3,93,55,55,55,892,25196622.000000004,9247269.0,0.597
1447,3,93,55,55,55,2335,25196622.000000004,9247269.0,0.597
1448,3,93,55,55,55,2336,25196622.000000004,9247269.0,0.597
1449,3,93,55,55,55,2337,25196622.000000004,9247269.0,0.597
1450,3,93,55,55,55,2338,25196622.000000004,9247269.0,0.597
1451,3,93,55,55,55,2339,25196622.000000004,9247269.0,0.597
1452,4,93,71,71,71,1581,17613414.0,9648988.000000002,0.716
1453,4,93,71,71,71,1588,17613414.0,9648988.000000002,0.716
1454,4,93,71,71,71,1610,17613414.0,9648988.000000002,0.716
1455,4,93,71,71,71,1611,17613414.0,9648988.000000002,0.716
1456,4,93,71,71,71,1612,17613414.0,9648988.000000002,0.716
1457,6,93,101,103,103,2007,3062169.0000000005,850464.0,0.575
1458,1,94,23,23,23,236,3986281.0,2552880.0,0.92
1459,3,94,55,55,55,2340,25196622.000000004,9247269.0,0.597
1460,3,94,55,55,55,2341,25196622.000000004,9247269.0,0.597
1461,3,94,55,55,55,2342,25196622.000000004,9247269.0,0.597
1462,4,94,71,71,71,1593,17613414.0,9648988.000000002,0.716
1463,4,94,71,71,71,1596,17613414.0,9648988.000000002,0.716
1464,5,94,87,87,87,2512,1255713.0,282818.0,0.486
1465,5,94,87,87,87,2513,1255713.0,282818.0,0.486
1466,5,94,87,87,87,2514,1255713.0,282818.0,0.486
1467,5,94,87,87,87,2515,1255713.0,282818.0,0.486
1468,6,94,101,103,103,2008,3062169.0000000005,850464.0,0.575
1469,6,94,101,103,103,2010,3062169.0000000005,850464.0,0.575
1470,3,95,55,55,55,857,25196622.000000004,9247269.0,0.597
