disaster_key,country,start_year,start_month,start_day,end_year,end_month,end_day,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,total_affected,total_disaster_deaths
2006-0465-IND,India,2006,8,31,2006,8,31,Technological,Technological,Transport accident,Water,,30
2006-0258-IND,India,2006,5,1,2006,5,1,Technological,Technological,Industrial accident,Explosion,50,15
2006-0500-IND,India,2006,9,6,2006,9,6,Technological,Technological,Industrial accident,Explosion,5,54
2006-0755-IND,India,2006,2,22,2006,2,22,Technological,Technological,Industrial accident,Fire,19,10
2006-0479-IND,India,2006,8,26,2006,8,26,Technological,Technological,Miscellaneous accident,Collapse,45,48
2006-0657-IND,India,2006,12,2,2006,12,2,Technological,Technological,Miscellaneous accident,Collapse,18,33
2006-0176-IND,India,2006,4,10,2006,4,10,Technological,Technological,Miscellaneous accident,Fire,134,45
2006-0748-IND,India,2006,4,3,2006,4,3,Technological,Technological,Miscellaneous accident,Fire,3012,6
2007-0046-IND,India,2007,2,1,2007,2,1,Technological,Technological,Transport accident,Road,14,12
2007-0017-IND,India,2007,1,18,2007,1,18,Technological,Technological,Transport accident,Water,,64
2007-0009-IND,India,2007,1,10,2007,1,10,Technological,Technological,Miscellaneous accident,Collapse,24,11
2007-0687-IND,India,2007,3,11,2007,3,14,Natural,Meteorological,Extreme temperature,Cold wave,25,66
2007-0250-IND,India,2007,6,22,2007,7,4,Natural,Hydrological,Flood,Flash flood,200000,127
2007-0364-IND,India,2007,8,12,2007,8,17,Natural,Hydrological,Flood,Riverine flood,15000,76
2007-0467-IND,India,2007,9,22,2007,10,3,Natural,Hydrological,Flood,Coastal flood,7200000,80
2007-0225-IND,India,2007,6,18,2007,6,26,Natural,Hydrological,Flood,Riverine flood,200000,15
2007-0238-IND,India,2007,7,1,2007,7,13,Natural,Hydrological,Flood,Riverine flood,63000,225
2007-0239-IND,India,2007,7,1,2007,7,6,Natural,Hydrological,Flood,Riverine flood,10000,62
2007-0240-IND,India,2007,6,30,2007,7,13,Natural,Hydrological,Flood,Riverine flood,50000,29
2007-0311-IND,India,2007,7,21,2007,8,3,Natural,Hydrological,Flood,Riverine flood,,
2007-0320-IND,India,2007,7,3,2007,9,22,Natural,Hydrological,Flood,Riverine flood,18700000,1103
2007-0415-IND,India,2007,8,8,2007,8,15,Natural,Hydrological,Flood,Riverine flood,,16
2007-0469-IND,India,2007,9,16,2007,10,7,Natural,Hydrological,Flood,Riverine flood,20000,94
2007-0524-IND,India,2007,10,27,2007,11,1,Natural,Hydrological,Flood,Riverine flood,50000,29
2007-0596-IND,India,2007,8,3,2007,8,27,Natural,Hydrological,Flood,Riverine flood,500000,15
2007-0602-IND,India,2007,7,12,2007,10,10,Natural,Hydrological,Flood,Riverine flood,11100000,96
2007-0603-IND,India,2007,7,16,2007,7,20,Natural,Hydrological,Flood,Riverine flood,35000,44
2007-0556-IND,India,2007,11,15,2007,11,15,Natural,Meteorological,Storm,Tropical cyclone,,
2007-0674-IND,India,2007,12,,2008,1,,Natural,Meteorological,Extreme temperature,Cold wave,,47
2007-0207-IND,India,2007,4,,2007,6,,Natural,Meteorological,Extreme temperature,Heat wave,,72
2007-0089-IND,India,2007,2,26,2007,2,26,Technological,Technological,Transport accident,Road,,12
2007-0120-IND,India,2007,3,12,2007,3,12,Technological,Technological,Transport accident,Road,28,18
2007-0210-IND,India,2007,5,19,2007,5,19,Technological,Technological,Transport accident,Road,,18
2007-0226-IND,India,2007,5,14,2007,5,14,Technological,Technological,Transport accident,Road,,22
2007-0481-IND,India,2007,9,7,2007,9,7,Technological,Technological,Transport accident,Road,130,80
2007-0643-IND,India,2007,12,14,2007,12,14,Technological,Technological,Transport accident,Road,,18
2008-0246-IND,India,2008,6,11,2008,7,21,Natural,Hydrological,Flood,Flash flood,7900000,1063
2008-0423-IND,India,2008,9,14,2008,9,21,Natural,Hydrological,Flood,Riverine flood,2400000,173
2008-0486-IND,India,2008,8,30,2008,9,8,Natural,Hydrological,Flood,Riverine flood,2600000,47
2008-0646-IND,India,2008,5,14,2008,5,14,Natural,Meteorological,Storm,Convective storm,50,111
2008-0560-IND,India,2008,11,27,2008,12,4,Natural,Hydrological,Flood,Flash flood,803740,54
2008-0285-IND,India,2008,7,5,2008,7,14,Natural,Hydrological,Flood,Riverine flood,50000,
2008-0415-IND,India,2008,9,5,2008,9,11,Natural,Hydrological,Flood,Riverine flood,,74
2008-0615-IND,India,2008,7,20,2008,8,8,Natural,Hydrological,Flood,Riverine flood,225000,142
2008-0062-IND,India,2008,2,8,2008,2,8,Natural,Hydrological,Landslide,Landslide,,37
2008-0616-IND,India,2008,12,,2009,1,,Natural,Meteorological,Extreme temperature,Cold wave,,70
2008-0161-IND,India,2008,4,16,2008,4,16,Technological,Technological,Transport accident,Road,,44
2008-0214-IND,India,2008,5,29,2008,5,29,Technological,Technological,Transport accident,Road,60,40
2009-0130-IND,India,2009,3,31,2009,3,31,Natural,Meteorological,Storm,Convective storm,9050,15
2007-0683-IND,India,2007,2,11,2007,2,16,Natural,Hydrological,Flood,,8,40
2007-0079-IND,India,2007,2,20,2007,2,20,Technological,Technological,Transport accident,Water,10,38
2007-0699-IND,India,2007,8,6,2007,8,6,Technological,Technological,Transport accident,Water,,63
2007-0726-IND,India,2007,11,1,2007,11,1,Technological,Technological,Industrial accident,Fire,,11
2007-0289-IND,India,2007,7,19,2007,7,19,Technological,Technological,Miscellaneous accident,Collapse,15,29
2007-0484-IND,India,2007,9,9,2007,9,9,Technological,Technological,Miscellaneous accident,Collapse,,20
2007-0715-IND,India,2007,5,23,2007,5,23,Technological,Technological,Miscellaneous accident,Collapse,5,27
2007-0504-IND,India,2007,10,14,2007,10,14,Technological,Technological,Miscellaneous accident,Other,7,12
2007-0355-IND,India,2007,8,14,2007,8,14,Technological,Technological,Miscellaneous accident,Fire,20020,26
2007-0696-IND,India,2007,4,22,2007,4,22,Technological,Technological,Miscellaneous accident,Fire,100,
2008-9165-IND,India,2008,,,2008,,,Complex Disasters,Complex Disasters,Complex Disasters,,710000,
2008-0298-IND,India,2008,7,23,2008,7,23,Technological,Technological,Transport accident,Road,24,15
2008-0491-IND,India,2008,10,13,2008,10,14,Technological,Technological,Transport accident,Road,,23
2008-0492-IND,India,2008,10,13,2008,10,13,Technological,Technological,Transport accident,Road,23,22
2008-0504-IND,India,2008,11,4,2008,11,4,Technological,Technological,Transport accident,Road,5,45
2008-0562-IND,India,2008,12,10,2008,12,10,Technological,Technological,Transport accident,Road,,63
2008-0088-IND,India,2008,2,28,2008,2,28,Technological,Technological,Transport accident,Rail,,14
2008-0315-IND,India,2008,8,1,2008,8,1,Technological,Technological,Transport accident,Rail,4,31
2008-0497-IND,India,2008,10,23,2008,10,23,Technological,Technological,Miscellaneous accident,Explosion,18,23
2008-0147-IND,India,2008,3,29,2008,3,29,Technological,Technological,Industrial accident,Collapse,,17
2008-0319-IND,India,2008,8,3,2008,8,3,Technological,Technological,Miscellaneous accident,Other,48,148
2008-0436-IND,India,2008,9,30,2008,9,30,Technological,Technological,Miscellaneous accident,Other,150,224
2008-0130-IND,India,2008,3,20,2008,3,28,Natural,Hydrological,Flood,,10278,37
2009-0072-IND,India,2009,2,14,2009,2,14,Technological,Technological,Transport accident,Rail,200,16
2009-0204-IND,India,2009,5,25,2009,5,25,Natural,Meteorological,Storm,Tropical cyclone,5100000,96
2009-0483-IND,India,2009,11,3,2009,11,8,Natural,Hydrological,Flood,Riverine flood,8,70
2009-0443-IND,India,2009,10,9,2009,10,9,Natural,Hydrological,Flood,Riverine flood,,20
2009-0640-IND,India,2009,5,11,2009,5,11,Natural,Meteorological,Storm,Convective storm,23,32
2009-0641-IND,India,2009,6,7,2009,6,7,Natural,Meteorological,Storm,Convective storm,,20
2009-0240-IND,India,2009,6,28,2009,6,29,Natural,Meteorological,Storm,Convective storm,12,35
2009-0303-IND,India,2009,7,29,2009,7,29,Natural,Hydrological,Flood,Flash flood,,11
2009-0409-IND,India,2009,7,,2009,9,,Natural,Hydrological,Flood,Riverine flood,1886000,992
2009-0429-IND,India,2009,9,25,2009,10,12,Natural,Hydrological,Flood,Riverine flood,4100000,355
2009-0638-IND,India,2009,8,26,2009,8,28,Natural,Hydrological,Flood,Riverine flood,,52
2009-0315-IND,India,2009,8,8,2009,8,8,Natural,Hydrological,Landslide,Landslide,,45
2009-0383-IND,India,2009,9,3,2009,9,3,Natural,Hydrological,Landslide,Landslide,,10
2009-0609-IND,India,2009,11,11,2009,11,12,Natural,Meteorological,Storm,Tropical cyclone,,20
2009-0595-IND,India,2010,1,2,2010,1,13,Natural,Meteorological,Extreme temperature,Cold wave,,100
2009-0175-IND,India,2009,4,14,2009,6,26,Natural,Meteorological,Extreme temperature,Heat wave,25,120
2009-0403-IND,India,2009,1,,2009,10,,Natural,Biological,Epidemic,Viral disease,1521,311
2009-0427-IND,India,2009,9,30,2009,9,30,Technological,Technological,Transport accident,Water,25,46
2009-0455-IND,India,2009,10,21,2009,10,21,Technological,Technological,Transport accident,Rail,23,22
2009-0504-IND,India,2009,10,29,2009,10,29,Technological,Technological,Industrial accident,Explosion,2135,11
2009-0446-IND,India,2009,10,17,2009,10,17,Technological,Technological,Industrial accident,Fire,6,33
2009-0413-IND,India,2009,9,23,2009,9,23,Technological,Technological,Industrial accident,Collapse,,39
2009-0583-IND,India,2009,1,24,2009,1,24,Technological,Technological,Miscellaneous accident,Collapse,12,45
2009-9323-IND,India,2009,7,,2009,8,,Natural,Climatological,Drought,Drought,,
2010-0373-IND,India,2010,8,6,2010,8,8,Natural,Hydrological,Flood,Flash flood,12725,196
2010-0492-IND,India,2010,9,18,2010,9,30,Natural,Hydrological,Flood,Riverine flood,3267183,200
2010-0688-IND,India,2010,5,24,2010,5,24,Natural,Meteorological,Storm,Convective storm,2030,12
2010-0198-IND,India,2010,5,20,2010,5,20,Natural,Meteorological,Storm,Tropical cyclone,,32
2010-0177-IND,India,2010,5,6,2010,5,8,Natural,Meteorological,Storm,Convective storm,50,54
2010-0693-IND,India,2010,10,31,2010,11,3,Natural,Meteorological,Storm,Tropical cyclone,,22
2010-0694-IND,India,2010,4,10,2010,4,10,Natural,Meteorological,Storm,Convective storm,5000,28
2010-0428-IND,India,2010,8,25,2010,8,25,Natural,Meteorological,Storm,Convective storm,,25
2010-0276-IND,India,2010,7,5,2010,7,15,Natural,Hydrological,Flood,Riverine flood,400000,53
2010-0283-IND,India,2010,5,18,2010,5,24,Natural,Hydrological,Flood,Riverine flood,50000,27
2010-0321-IND,India,2010,7,13,2010,7,13,Natural,Hydrological,Flood,Riverine flood,,11
2010-0416-IND,India,2010,9,5,2010,9,17,Natural,Hydrological,Flood,Riverine flood,30000,
2010-0493-IND,India,2010,9,9,2010,9,9,Natural,Hydrological,Flood,Riverine flood,12500,
2010-0629-IND,India,2010,11,15,2010,12,7,Natural,Hydrological,Flood,Riverine flood,,203
2010-0052-IND,India,2010,2,8,2010,2,8,Natural,Hydrological,Landslide,Avalanche,,17
2010-0171-IND,India,2010,4,13,2010,4,14,Natural,Meteorological,Storm,Tropical cyclone,500000,114
2010-0206-IND,India,2010,3,,2010,5,,Natural,Meteorological,Extreme temperature,Heat wave,,250
2010-0200-IND,India,2010,5,22,2010,5,22,Technological,Technological,Transport accident,Air,8,158
2010-0041-IND,India,2010,1,30,2010,1,30,Technological,Technological,Transport accident,Road,,32
2010-0221-IND,India,2010,5,29,2010,5,29,Technological,Technological,Transport accident,Road,30,30
2010-0227-IND,India,2010,6,9,2010,6,9,Technological,Technological,Transport accident,Road,20,21
2010-0257-IND,India,2010,6,26,2010,6,26,Technological,Technological,Transport accident,Road,50,24
2010-0296-IND,India,2010,7,23,2010,7,23,Technological,Technological,Transport accident,Road,,25
2010-0413-IND,India,2010,8,18,2010,8,18,Technological,Technological,Transport accident,Road,25,37
2010-0472-IND,India,2010,9,9,2010,9,9,Technological,Technological,Transport accident,Road,40,31
2010-0229-IND,India,2010,6,14,2010,6,14,Technological,Technological,Transport accident,Water,17,47
2010-0525-IND,India,2010,10,11,2010,10,11,Technological,Technological,Transport accident,Water,,47
2010-0568-IND,India,2010,10,30,2010,10,30,Technological,Technological,Transport accident,Water,,50
2010-0570-IND,India,2010,9,,2010,9,,Technological,Technological,Transport accident,Water,,20
2010-0005-IND,India,2010,1,2,2010,1,2,Technological,Technological,Transport accident,Rail,37,10
2010-0314-IND,India,2010,7,19,2010,7,19,Technological,Technological,Transport accident,Rail,165,61
2010-0487-IND,India,2010,9,20,2010,9,20,Technological,Technological,Transport accident,Rail,50,22
2010-0096-IND,India,2010,3,4,2010,3,4,Technological,Technological,Miscellaneous accident,Collapse,125,63
2010-0410-IND,India,2010,8,18,2010,8,18,Technological,Technological,Miscellaneous accident,Collapse,,17
2010-0598-IND,India,2010,11,15,2010,11,15,Technological,Technological,Miscellaneous accident,Collapse,105,100
2010-0548-IND,India,2010,10,17,2010,10,17,Technological,Technological,Miscellaneous accident,Other,15,10
2010-0059-IND,India,2010,2,11,2010,2,11,Technological,Technological,Miscellaneous accident,Fire,8,12
2011-0176-IND,India,2011,5,20,2011,5,20,Natural,Meteorological,Storm,Convective storm,50,42
2011-0007-IND,India,2011,1,1,2011,1,18,Natural,Meteorological,Extreme temperature,Cold wave,,80
2011-0136-IND,India,2011,4,19,2011,4,19,Technological,Technological,Transport accident,Air,5,18
2011-0190-IND,India,2011,5,26,2011,5,26,Technological,Technological,Transport accident,Air,,10
2011-0001-IND,India,2011,1,5,2011,1,5,Technological,Technological,Transport accident,Road,19,22
2011-0191-IND,India,2011,5,30,2011,5,30,Technological,Technological,Transport accident,Road,10,28
2011-0252-IND,India,2011,7,7,2011,7,7,Technological,Technological,Transport accident,Road,39,35
2011-0251-IND,India,2011,7,10,2011,7,10,Technological,Technological,Transport accident,Rail,100,68
2011-0017-IND,India,2011,1,14,2011,1,14,Technological,Technological,Miscellaneous accident,Other,75,100
2011-0351-IND,India,2011,9,18,2011,9,18,Natural,Geophysical,Earthquake,Ground movement,575200,112
2011-0593-IND,India,2011,4,15,2011,4,15,Natural,Meteorological,Storm,Convective storm,,17
2011-0327-IND,India,2011,8,10,2011,9,13,Natural,Hydrological,Flood,Riverine flood,700000,47
2011-0371-IND,India,2011,9,23,2011,10,23,Natural,Hydrological,Flood,Riverine flood,3443989,239
2011-0422-IND,India,2011,8,15,2011,9,8,Natural,Hydrological,Flood,Riverine flood,11000,7
2011-0424-IND,India,2011,8,15,2011,10,2,Natural,Hydrological,Flood,Riverine flood,5549080,204
2011-0428-IND,India,2011,7,23,2011,8,9,Natural,Hydrological,Flood,Riverine flood,200000,19
2011-0473-IND,India,2011,9,5,2011,9,15,Natural,Hydrological,Flood,Riverine flood,2100000,42
2011-0647-IND,India,2011,6,15,2011,7,16,Natural,Hydrological,Flood,Riverine flood,,50
2011-0566-IND,India,2011,12,29,2011,12,30,Natural,Meteorological,Storm,Tropical cyclone,250000,47
2011-0643-IND,India,2011,12,16,2011,12,31,Natural,Meteorological,Extreme temperature,Cold wave,,132
2012-0425-IND,India,2012,11,4,2012,11,8,Natural,Meteorological,Storm,Tropical cyclone,70000,40
2012-0179-IND,India,2012,6,26,2012,7,13,Natural,Hydrological,Flood,Riverine flood,2200000,120
2012-0334-IND,India,2012,8,4,2012,8,9,Natural,Hydrological,Flood,Riverine flood,1200,30
2012-0354-IND,India,2012,9,16,2012,9,18,Natural,Hydrological,Flood,Riverine flood,200,45
2012-0382-IND,India,2012,9,19,2012,9,23,Natural,Hydrological,Flood,Riverine flood,2000000,21
2012-0584-IND,India,2012,8,21,2012,8,23,Natural,Hydrological,Flood,Riverine flood,9460,26
2012-0049-IND,India,2012,2,23,2012,2,23,Natural,Geophysical,Mass movement (dry),Avalanche,,16
2012-0322-IND,India,2012,8,21,2012,8,23,Natural,Hydrological,Flood,Riverine flood,,37
2012-0015-IND,India,2012,1,15,2012,1,17,Natural,Meteorological,Extreme temperature,Cold wave,,15
2012-0538-IND,India,2012,12,22,2013,1,20,Natural,Meteorological,Extreme temperature,Cold wave,,249
2012-0262-IND,India,2012,8,1,2012,8,1,Technological,Technological,Transport accident,Road,25,27
2013-0401-IND,India,2013,10,12,2013,10,14,Natural,Meteorological,Storm,Tropical cyclone,13230000,47
2013-0192-IND,India,2013,6,12,2013,6,27,Natural,Hydrological,Flood,Riverine flood,504473,6054
2013-0515-IND,India,2013,11,22,2013,11,22,Natural,Meteorological,Storm,Tropical cyclone,,10
2013-0482-IND,India,2013,10,5,2013,10,6,Natural,Meteorological,Storm,Convective storm,,32
2013-0090-IND,India,2013,3,29,2013,3,30,Natural,Meteorological,Storm,Convective storm,,9
2013-0140-IND,India,2013,5,1,2013,5,1,Natural,Geophysical,Earthquake,Ground movement,59350,3
2013-0260-IND,India,2013,7,9,2013,7,10,Natural,Hydrological,Flood,Riverine flood,500000,174
2013-0345-IND,India,2013,8,22,2013,8,27,Natural,Hydrological,Flood,Riverine flood,40000,73
2013-0400-IND,India,2013,10,21,2013,10,26,Natural,Hydrological,Flood,Riverine flood,375000,72
2013-0138-IND,India,2013,5,16,2013,5,16,Natural,Meteorological,Storm,Tropical cyclone,4,8
2013-0208-IND,India,2013,4,1,2013,5,30,Natural,Meteorological,Extreme temperature,Heat wave,,557
2013-0231-IND,India,2013,6,26,2013,6,26,Technological,Technological,Transport accident,Air,,20
2011-0659-IND,India,2011,9,13,2011,9,13,Technological,Technological,Transport accident,Rail,52,10
2011-0401-IND,India,2011,10,22,2011,10,23,Technological,Technological,Miscellaneous accident,Collapse,,32
2011-0474-IND,India,2011,11,8,2011,11,8,Technological,Technological,Miscellaneous accident,Other,46,16
2011-0466-IND,India,2011,11,20,2011,11,20,Technological,Technological,Miscellaneous accident,Fire,40,14
2011-0498-IND,India,2011,12,9,2011,12,9,Technological,Technological,Miscellaneous accident,Fire,90,89
2011-0500-IND,India,2011,3,19,2011,3,19,Technological,Technological,Miscellaneous accident,Fire,10,15
2012-0263-IND,India,2012,7,30,2012,7,30,Technological,Technological,Transport accident,Road,,29
2012-0277-IND,India,2012,8,11,2012,8,11,Technological,Technological,Transport accident,Road,45,52
2012-0285-IND,India,2012,8,8,2012,8,8,Technological,Technological,Transport accident,Road,27,31
2012-0293-IND,India,2012,7,26,2012,7,26,Technological,Technological,Transport accident,Road,16,16
2012-0246-IND,India,2012,4,30,2012,4,30,Technological,Technological,Transport accident,Water,150,205
2012-0153-IND,India,2012,5,22,2012,5,22,Technological,Technological,Transport accident,Rail,30,14
2012-0326-IND,India,2012,9,5,2012,9,5,Technological,Technological,Industrial accident,Fire,40,38
2012-0196-IND,India,2012,7,12,2012,7,12,Technological,Technological,Industrial accident,Other,,15
2013-0096-IND,India,2013,3,4,2013,3,4,Technological,Technological,Transport accident,Road,,11
2013-0115-IND,India,2013,3,19,2013,3,19,Technological,Technological,Transport accident,Road,,32
2013-0172-IND,India,2013,5,27,2013,5,27,Technological,Technological,Transport accident,Road,23,19
2013-0173-IND,India,2013,5,20,2013,5,20,Technological,Technological,Transport accident,Road,,33
2013-0474-IND,India,2013,11,25,2013,11,25,Technological,Technological,Transport accident,Road,20,12
2013-0498-IND,India,2013,10,30,2013,10,30,Technological,Technological,Transport accident,Road,,44
2013-0226-IND,India,2013,6,14,2013,6,14,Technological,Technological,Transport accident,Water,,27
2013-0454-IND,India,2013,7,14,2013,7,14,Technological,Technological,Transport accident,Water,,18
2013-0320-IND,India,2013,8,19,2013,8,19,Technological,Technological,Transport accident,Rail,24,37
2013-0537-IND,India,2013,12,28,2013,12,28,Technological,Technological,Transport accident,Rail,12,26
2013-0135-IND,India,2013,2,4,2013,2,4,Technological,Technological,Miscellaneous accident,Collapse,69,72
2013-0461-IND,India,2013,10,13,2013,10,13,Technological,Technological,Miscellaneous accident,Other,133,109
2013-0094-IND,India,2013,2,27,2013,2,27,Technological,Technological,Miscellaneous accident,Fire,19,19
2013-0282-IND,India,2013,6,23,2013,7,15,Natural,Hydrological,Flood,,2000000,80
2013-0584-IND,India,2013,9,27,2013,9,27,Technological,Technological,Miscellaneous accident,Collapse,32,61
2014-0106-IND,India,2014,3,10,2014,3,12,Natural,Meteorological,Storm,Convective storm,9610,17
